Data File:	H4L_080116_2_186.AKF
Measurement Programm:	5.6.5

------------------------MEASURING INFOS------------------------
Diagram Title #1	Forces and Moments at Hip Joint
Diagram Title #2	Measured Relative to Bone

Comment #1	Hip Joint III; Gaitanalysis; Sports; Jogging; on Treadmill; Velocity; 8 km/h;
Comment #2	H4L, 60 Months PO  *  

BodyWeight [N]:	807

Implant Type:	Hip Joint III

Axes Directions X, Y, Z:	Lateral, Anterior, Superior
Axes Origin: 	Ball center
Angle of Rotation (Deg):	X = 7,5	Y = -1,7	Z = -18,9
Displacement X, Y, Z (mm):	0	0	0
Activity Code:	Huefte_III_Activities	1P_1_13_8_2_1_1_3	






---------------------------DATA--------------------------------

Number of Data Sets =	2914
Number of analog channels =	0
Time-Offset(sec) =	0.0
Max. Force (N, sec):	5117,20	29,030

Time	Fx	Fy	Fz	F	Mx	My	Mz	Marker
[s]	[N]	[N]	[N]	[N]	[Nm]	[Nm]	[Nm]	[0/1]

12.548	00263.74	-00182.16	-00738.03	00804.63	-00000.15	00000.24	00000.06	1
12.558	00276.92	-00197.84	-00907.62	00969.33	-00000.10	00000.33	00000.11	1
12.569	00293.09	-00202.54	-01079.60	01136.86	-00000.01	00000.43	00000.18	1
12.579	00316.69	-00205.56	-01249.20	01305.00	00000.07	00000.51	00000.19	1
12.589	00347.07	-00213.32	-01408.61	01466.34	00000.11	00000.60	00000.13	1
12.599	00382.45	-00229.95	-01550.88	01613.81	00000.12	00000.66	00000.09	1
12.610	00424.97	-00253.41	-01674.17	01745.75	00000.18	00000.68	00000.04	1
12.620	00458.81	-00278.63	-01775.76	01855.12	00000.22	00000.73	00000.06	1
12.630	00497.79	-00310.45	-01883.63	01972.88	00000.17	00000.74	00000.02	1
12.640	00527.98	-00353.03	-02029.82	02126.86	00000.11	00000.86	00000.04	1
12.650	00546.47	-00423.57	-02299.41	02401.11	-00000.01	00001.22	00000.14	1
12.660	00616.10	-00537.12	-02711.15	02831.68	00000.05	00001.60	00000.24	1
12.670	00736.71	-00678.53	-03197.51	03350.71	00000.22	00001.79	00000.16	1
12.679	00861.98	-00816.07	-03629.33	03818.51	00000.49	00001.85	00000.10	1
12.689	00949.69	-00933.01	-03956.24	04174.24	00000.71	00002.00	00000.15	1
12.698	01008.26	-01028.48	-04203.17	04443.08	00000.91	00002.07	00000.18	1
12.708	01045.71	-01110.61	-04407.87	04664.36	00001.02	00002.12	00000.11	1
12.717	01087.89	-01184.36	-04573.10	04847.63	00001.01	00002.20	-00000.06	1
12.726	01133.82	-01231.50	-04679.40	04969.80	00001.02	00002.25	-00000.24	1
12.736	01170.21	-01242.40	-04700.41	05000.68	00001.03	00002.19	-00000.31	1
12.745	01188.28	-01216.03	-04626.28	04928.81	00001.04	00002.09	-00000.33	1
12.754	01173.62	-01148.98	-04453.87	04747.06	00001.08	00001.93	-00000.29	1
12.764	01128.43	-01049.75	-04200.92	04474.71	00001.09	00001.73	-00000.19	1
12.773	01061.24	-00933.27	-03899.13	04147.34	00001.05	00001.59	-00000.15	1
12.783	00983.76	-00812.93	-03579.70	03800.38	00000.95	00001.44	-00000.17	1
12.793	00904.46	-00695.52	-03260.85	03454.70	00000.85	00001.25	-00000.18	1
12.803	00822.82	-00585.15	-02948.39	03116.48	00000.79	00001.07	-00000.15	1
12.813	00742.98	-00487.77	-02646.62	02791.87	00000.67	00000.92	-00000.13	1
12.823	00672.45	-00407.94	-02361.59	02489.11	00000.53	00000.89	-00000.22	1
12.833	00611.91	-00340.61	-02092.60	02206.68	00000.47	00000.74	-00000.24	1
12.843	00553.44	-00283.28	-01844.88	01946.83	00000.46	00000.57	-00000.18	1
12.853	00513.47	-00242.63	-01634.22	01730.08	00000.39	00000.37	-00000.17	1
12.864	00470.78	-00214.85	-01454.63	01543.94	00000.31	00000.32	-00000.14	1
12.874	00435.07	-00195.90	-01304.50	01389.03	00000.27	00000.29	-00000.11	1
12.884	00412.97	-00183.61	-01185.87	01269.07	00000.26	00000.25	-00000.09	1
12.895	00396.00	-00179.22	-01097.40	01180.35	00000.20	00000.17	-00000.13	1
12.905	00380.04	-00176.32	-01049.14	01129.70	00000.14	00000.21	-00000.09	1
12.915	00374.15	-00181.68	-01031.62	01112.31	00000.09	00000.26	-00000.17	1
12.926	00370.46	-00183.46	-01030.10	01109.96	00000.07	00000.35	-00000.09	1
12.948	00366.96	-00184.43	-01030.18	01109.03	00000.09	00000.39	-00000.06	1
12.958	00373.81	-00188.22	-01034.53	01115.98	00000.09	00000.31	-00000.10	1
12.969	00379.83	-00191.37	-01041.67	01125.15	00000.09	00000.31	-00000.10	1
12.979	00357.63	-00190.73	-01023.30	01100.65	00000.01	00000.37	-00000.11	1
12.989	00341.03	-00190.03	-01009.10	01081.99	-00000.04	00000.41	-00000.11	1
13.000	00342.87	-00194.99	-01015.32	01089.24	-00000.08	00000.44	-00000.14	1
13.010	00364.89	-00205.24	-01034.39	01115.90	-00000.06	00000.42	-00000.17	1
13.020	00393.47	-00220.69	-01035.95	01129.92	00000.01	00000.36	-00000.24	1
13.031	00432.17	-00240.39	-01003.52	01118.76	00000.10	00000.16	-00000.29	1
13.041	00456.93	-00253.89	-00939.80	01075.40	00000.05	00000.01	-00000.35	1
13.051	00479.56	-00257.26	-00865.92	01022.72	-00000.01	-00000.11	-00000.41	1
13.062	00491.16	-00247.16	-00773.96	00949.39	00000.00	-00000.18	-00000.36	1
13.072	00489.84	-00222.77	-00665.54	00855.87	00000.06	-00000.29	-00000.24	1
13.083	00481.53	-00197.80	-00548.90	00756.50	00000.01	-00000.35	-00000.26	1
13.093	00470.87	-00171.49	-00432.60	00662.02	-00000.06	-00000.39	-00000.34	1
13.104	00457.91	-00143.06	-00337.93	00586.81	-00000.07	-00000.40	-00000.28	1
13.114	00445.49	-00120.04	-00272.68	00535.94	-00000.12	-00000.35	-00000.20	1
13.125	00433.99	-00099.05	-00238.08	00504.81	-00000.14	-00000.36	-00000.10	1
13.135	00415.21	-00082.53	-00215.81	00475.16	-00000.12	-00000.36	-00000.04	1
13.146	00383.84	-00068.57	-00192.86	00435.00	-00000.10	-00000.35	00000.00	1
13.157	00344.47	-00058.01	-00175.11	00390.75	-00000.07	-00000.34	00000.02	1
13.167	00317.61	-00059.59	-00183.73	00371.73	-00000.05	-00000.28	00000.03	1
13.178	00307.59	-00073.92	-00218.78	00384.63	00000.00	-00000.23	00000.03	1
13.188	00302.55	-00096.29	-00266.71	00414.66	00000.03	-00000.21	00000.04	1
13.199	00300.78	-00123.35	-00327.91	00461.75	00000.03	-00000.16	00000.02	1
13.209	00292.75	-00151.90	-00389.77	00510.59	-00000.07	-00000.12	-00000.04	1
13.220	00289.04	-00173.44	-00459.68	00570.02	-00000.10	-00000.13	00000.00	1
13.230	00287.64	-00188.27	-00537.92	00638.39	-00000.08	-00000.09	00000.05	1
13.241	00286.30	-00200.32	-00619.53	00711.28	-00000.13	00000.02	00000.01	1
13.251	00277.63	-00198.62	-00699.93	00778.74	-00000.07	00000.13	00000.11	1
13.262	00264.17	-00194.06	-00777.68	00843.94	-00000.10	00000.17	00000.12	1
13.272	00253.85	-00185.55	-00873.58	00928.44	-00000.08	00000.29	00000.18	1
13.283	00251.07	-00180.78	-00982.44	01030.00	-00000.10	00000.44	00000.16	1
13.293	00269.10	-00175.64	-01093.60	01139.84	-00000.06	00000.51	00000.18	1
13.303	00295.54	-00169.94	-01194.91	01242.59	00000.00	00000.53	00000.14	1
13.314	00315.61	-00168.68	-01275.17	01324.43	00000.03	00000.53	00000.08	1
13.324	00331.53	-00175.72	-01340.80	01392.31	00000.06	00000.57	00000.06	1
13.334	00350.42	-00189.08	-01399.30	01454.85	00000.12	00000.57	00000.05	1
13.344	00376.72	-00205.52	-01457.66	01519.52	00000.19	00000.53	00000.02	1
13.355	00399.65	-00228.48	-01524.11	01592.12	00000.17	00000.57	00000.05	1
13.365	00414.03	-00259.01	-01615.75	01687.94	00000.17	00000.68	00000.15	1
13.375	00417.79	-00303.80	-01786.66	01859.83	00000.10	00000.90	00000.31	1
13.385	00449.33	-00389.87	-02121.12	02202.96	00000.04	00001.25	00000.29	1
13.395	00529.48	-00502.61	-02553.75	02656.05	00000.12	00001.48	00000.28	1
13.405	00635.18	-00635.70	-02979.99	03112.54	00000.32	00001.64	00000.18	1
13.414	00736.77	-00770.56	-03328.01	03494.60	00000.48	00001.63	00000.06	1
13.424	00806.56	-00888.79	-03592.78	03787.95	00000.67	00001.69	00000.06	1
13.433	00849.69	-00991.27	-03810.55	04028.01	00000.80	00001.79	00000.07	1
13.443	00898.04	-01082.62	-04006.70	04246.44	00000.89	00001.85	00000.01	1
13.453	00950.65	-01152.66	-04165.74	04425.58	00000.94	00001.97	-00000.05	1
13.462	00996.52	-01191.57	-04258.81	04533.25	00001.02	00002.03	-00000.10	1
13.471	01044.00	-01199.85	-04284.74	04570.41	00000.99	00001.99	-00000.20	1
13.481	01059.01	-01165.91	-04211.66	04496.54	00001.01	00001.91	-00000.20	1
13.490	01049.70	-01096.83	-04055.42	04330.28	00000.96	00001.83	-00000.21	1
13.500	01015.89	-00993.89	-03832.74	04087.75	00000.91	00001.69	-00000.17	1
13.510	00961.04	-00865.16	-03564.29	03791.60	00000.94	00001.54	-00000.05	1
13.520	00898.91	-00729.96	-03282.69	03480.94	00000.90	00001.39	-00000.02	1
13.530	00840.01	-00598.53	-03009.64	03181.47	00000.80	00001.24	-00000.01	1
13.539	00772.60	-00477.70	-02741.93	02888.48	00000.70	00001.16	-00000.02	1
13.549	00717.65	-00380.43	-02501.21	02629.80	00000.57	00001.05	-00000.07	1
13.560	00658.11	-00302.71	-02275.48	02388.00	00000.48	00001.03	-00000.07	1
13.570	00608.33	-00244.88	-02067.53	02169.04	00000.45	00000.91	-00000.02	1
13.580	00578.42	-00211.47	-01879.72	01978.04	00000.45	00000.79	-00000.01	1
13.590	00576.16	-00207.36	-01707.41	01813.90	00000.33	00000.69	-00000.05	1
13.669	00621.47	-00243.67	-01523.04	01662.90	00000.24	00000.73	-00000.08	1
13.680	00642.56	-00253.27	-01424.51	01583.11	00000.35	00000.63	-00000.05	1
13.690	00644.43	-00261.96	-01364.42	01531.52	00000.30	00000.69	00000.03	1
13.701	00655.25	-00262.89	-01326.06	01502.30	00000.30	00000.55	-00000.01	1
13.711	00649.98	-00260.39	-01289.87	01467.67	00000.23	00000.56	00000.03	1
13.722	00660.51	-00264.88	-01276.79	01461.72	00000.17	00000.52	-00000.10	1
13.732	00674.45	-00262.87	-01257.18	01450.69	00000.24	00000.43	-00000.07	1
13.743	00691.33	-00270.73	-01228.78	01435.66	00000.18	00000.42	-00000.17	1
13.753	00727.59	-00282.99	-01186.57	01420.36	00000.21	00000.27	-00000.24	1
13.764	00746.55	-00287.22	-01124.32	01379.83	00000.25	00000.29	-00000.17	1
13.774	00766.71	-00285.75	-01056.65	01336.42	00000.25	00000.25	-00000.16	1
13.785	00796.99	-00281.14	-00987.46	01299.73	00000.27	00000.07	-00000.21	1
13.796	00813.55	-00269.83	-00902.95	01244.99	00000.25	-00000.09	-00000.27	1
13.806	00810.42	-00249.27	-00795.52	01162.66	00000.22	-00000.14	-00000.27	1
13.817	00786.48	-00218.92	-00667.81	01054.73	00000.19	-00000.25	-00000.21	1
13.827	00733.48	-00180.51	-00524.73	00919.74	00000.18	-00000.41	-00000.13	1
13.838	00648.05	-00139.05	-00381.53	00764.77	00000.08	-00000.48	-00000.07	1
13.849	00554.54	-00100.77	-00265.85	00623.17	00000.01	-00000.47	-00000.06	1
13.859	00478.46	-00072.03	-00191.67	00520.43	-00000.06	-00000.42	-00000.03	1
13.870	00424.99	-00050.61	-00160.13	00456.97	-00000.10	-00000.41	00000.04	1
13.880	00391.63	-00040.04	-00159.55	00424.77	-00000.06	-00000.39	00000.08	1
13.891	00367.68	-00038.02	-00172.00	00407.70	-00000.02	-00000.38	00000.11	1
13.901	00337.35	-00042.64	-00183.10	00386.20	-00000.02	-00000.34	00000.08	1
13.912	00306.34	-00052.20	-00196.15	00367.48	00000.00	-00000.30	00000.03	1
13.923	00286.52	-00067.02	-00224.79	00370.29	00000.02	-00000.23	00000.02	1
13.933	00275.55	-00084.76	-00270.32	00395.20	-00000.01	-00000.16	-00000.01	1
13.944	00266.36	-00106.73	-00329.39	00436.85	-00000.09	-00000.08	-00000.08	1
13.954	00263.21	-00129.18	-00405.73	00500.59	-00000.16	-00000.01	-00000.10	1
13.965	00259.40	-00149.37	-00494.69	00578.20	-00000.16	00000.08	-00000.05	1
13.975	00252.49	-00163.79	-00593.02	00665.03	-00000.07	00000.08	00000.07	1
13.986	00246.21	-00177.69	-00706.27	00768.77	-00000.10	00000.17	00000.09	1
13.996	00245.52	-00187.67	-00838.05	00893.21	-00000.08	00000.33	00000.16	1
14.006	00261.89	-00193.71	-00979.93	01032.65	-00000.06	00000.47	00000.20	1
14.017	00287.07	-00191.36	-01116.17	01168.27	00000.01	00000.51	00000.22	1
14.027	00310.55	-00188.09	-01237.45	01289.61	00000.07	00000.55	00000.19	1
14.037	00329.79	-00189.40	-01341.67	01394.53	00000.08	00000.59	00000.16	1
14.048	00349.94	-00196.09	-01428.99	01484.22	00000.17	00000.62	00000.16	1
14.058	00378.65	-00208.93	-01498.99	01560.13	00000.20	00000.53	00000.10	1
14.068	00397.42	-00224.85	-01544.59	01610.67	00000.18	00000.50	00000.06	1
14.078	00420.56	-00243.07	-01582.14	01655.03	00000.20	00000.50	00000.02	1
14.089	00430.38	-00263.32	-01621.87	01698.53	00000.12	00000.56	00000.02	1
14.099	00433.10	-00294.17	-01709.68	01788.05	00000.05	00000.73	00000.11	1
14.109	00419.99	-00348.08	-01920.69	01996.65	-00000.22	00001.15	00000.26	1
14.119	00467.87	-00439.60	-02317.57	02404.85	-00000.07	00001.42	00000.36	1
14.128	00570.33	-00558.75	-02822.14	02932.91	00000.11	00001.69	00000.27	1
14.138	00687.39	-00680.07	-03273.30	03413.14	00000.39	00001.85	00000.24	1
14.148	00779.63	-00794.90	-03615.10	03782.68	00000.59	00001.97	00000.19	1
14.157	00842.24	-00892.74	-03861.90	04052.24	00000.75	00002.02	00000.16	1
14.167	00887.17	-00974.74	-04048.61	04257.75	00000.87	00002.05	00000.09	1
14.176	00934.75	-01039.80	-04186.19	04413.52	00000.98	00002.01	00000.00	1
14.185	00971.44	-01075.98	-04253.14	04493.40	00001.08	00002.00	-00000.03	1
